,x,y,z,px,py,pz
0,0.006830617812759182,-0.0023586602678341557,-1.8648843986611006,-0.0021384140878407355,0.002355265116447248,1.9964805031348487
1,-0.0028666818547342697,0.01649407613338446,-1.0942010219783864,0.00017794768198329964,0.006130477765353422,1.9962696959825543
2,0.00794976857363773,-0.014058627553969518,-1.179644738573317,0.013125857888327328,0.002873978824325771,1.9895058290138878
3,-0.003340694038434768,0.0010141610138260978,-1.9692923621940994,-0.0105170427535356,-0.0024507305358682763,2.0072584725294114
4,-0.0009865807261541914,0.01956753970907205,-0.40172189639935785,-0.0078026915937510315,0.002215200944847112,1.9968346714807514
5,0.012857439680793585,-0.010106464111469572,1.1512846217088633,-0.001428050320881281,-0.006821196126651619,1.9788053366558047
6,-0.011571570240153317,-0.011278149871128991,1.1785673407215693,-4.0201408133526395e-05,-0.007622947788803006,2.0163988510309747
7,-0.006987467326138021,0.017252213444558413,-0.7316859410262815,0.007989551116898065,-0.008567343645594954,2.0071979819564447
8,0.011070192007515342,-0.008219930189575097,1.4487359890444338,0.00438985859412781,-0.013922925536870374,1.9979885909982091
9,0.004820476444887836,0.004683352743838638,-1.8836910944235539,0.0030563228084809243,-0.005477902107110382,2.0032259213553534
10,0.010682784728593752,0.01608812227099019,0.5201003002901814,0.01546120603479811,-0.016712840466457303,1.9878112317876715
11,-0.001294727138517677,-0.00865430592773029,-1.7984067130269454,0.0032942027689019065,0.004092563275745898,1.9935347121038054
12,-0.006826750121782368,0.010304953769806842,1.5722703666255629,0.001718522682593119,-0.002142661369696261,1.9762307554436365
13,0.0035694753278050057,0.012683094880269271,1.504652618188925,-0.011105357263223268,-0.0008379666347280563,1.9902847092560083
14,0.002714690178887397,-0.011435037765507914,-1.6182409231448205,-0.004718069908102184,-0.008155597306650946,1.9933040226263719
15,0.00019959764837483492,-0.0012004352923909182,1.9962943567709286,-0.005183250909921274,-0.00531104051677052,1.991567080156389
16,-0.0044483019646698,-0.0065402700907984295,1.8369471325286482,0.0017990309945293778,-0.00306436523970717,2.013361689464089
17,-0.004167064372242104,0.01086570738168454,1.62656686801741,0.002304751420992863,-0.004218671062417051,1.9975533662239229
18,0.0016610729037340327,0.01957157392851513,0.3767536432358349,0.0001718095416851852,0.005428474141948541,2.008081952446669
19,0.003344841996772935,-0.0007007777000079142,1.9705860616369832,0.002896270005012288,0.011127883915550047,1.9996502068615023
20,0.003648402199320842,0.011602705387859086,1.5876598787981528,-0.018126187212040616,-0.01709869036951731,2.000392749027572
21,0.011178819504322656,0.003764567912431024,-1.6151223573539872,0.00543293920302515,0.004667445680616862,2.0155567799498963
22,0.01443080477237331,-0.010263894394513327,-0.9295393777561315,0.0028767534694089693,0.015621352787924193,1.9761559574779066
23,-0.011011485733110934,-0.005103406952546149,1.5896616603107656,-0.010948659042704222,0.008335535458642103,2.023569403310578
24,0.007491409598577075,0.0021921770438308847,-1.841393879741236,0.005221843141605799,0.0027581801051173496,2.009873238367922
25,-0.013823309656616687,0.0014097379494953253,1.438501821517931,-0.0005038066363628698,-0.020199037057945582,2.010473322464691
26,-0.011333906059621568,0.0049799716899692,1.5708037923266507,0.0002504708868716617,-0.004064823698582677,2.006394217080254
27,-0.00023392892028919094,0.0018833768625722686,1.9909750597478106,-0.00950232438992152,0.00607236641586003,2.016275889102273
28,0.003523427447429566,-0.006619855596786634,-1.854084601360986,0.0033765103732095575,-0.006403536411868494,1.9723909051592037
29,0.004256882804580181,-0.0016899547036747886,1.9468513088769697,0.009434115072966176,-0.0032308685622605793,1.9801310867578867
